,id,name,date,price
512,binancecoin,BNB,2023-03-24,331.248
513,binancecoin,BNB,2023-03-25,324.077
514,binancecoin,BNB,2023-03-26,324.552
515,binancecoin,BNB,2023-03-27,329.147
516,binancecoin,BNB,2023-03-28,311.512
517,binancecoin,BNB,2023-03-29,313.577
518,binancecoin,BNB,2023-03-30,314.151
519,binancecoin,BNB,2023-03-31,317.121
520,binancecoin,BNB,2023-04-01,317.26
521,binancecoin,BNB,2023-04-02,315.084
522,binancecoin,BNB,2023-04-03,314.112
523,binancecoin,BNB,2023-04-04,308.846
524,binancecoin,BNB,2023-04-05,310.988
525,binancecoin,BNB,2023-04-06,314.277
526,binancecoin,BNB,2023-04-07,312.369
527,binancecoin,BNB,2023-04-08,310.826
528,binancecoin,BNB,2023-04-09,310.662
529,binancecoin,BNB,2023-04-10,313.011
530,binancecoin,BNB,2023-04-11,318.226
531,binancecoin,BNB,2023-04-12,322.731
532,binancecoin,BNB,2023-04-13,320.286
533,binancecoin,BNB,2023-04-14,325.034
534,binancecoin,BNB,2023-04-15,328.976
535,binancecoin,BNB,2023-04-16,333.266
536,binancecoin,BNB,2023-04-17,347.866
537,binancecoin,BNB,2023-04-18,340.03
538,binancecoin,BNB,2023-04-19,343.009
539,binancecoin,BNB,2023-04-20,322.347
540,binancecoin,BNB,2023-04-21,317.776
541,binancecoin,BNB,2023-04-22,321.604
542,binancecoin,BNB,2023-04-23,332.412
543,binancecoin,BNB,2023-04-24,330.68
544,binancecoin,BNB,2023-04-25,331.147
545,binancecoin,BNB,2023-04-26,339.096
546,binancecoin,BNB,2023-04-27,330.437
547,binancecoin,BNB,2023-04-28,331.515
548,binancecoin,BNB,2023-04-29,324.48
549,ripple,XRP,2022-10-29,0.472878
550,ripple,XRP,2022-10-30,0.468765
551,ripple,XRP,2022-10-31,0.457505
552,ripple,XRP,2022-11-01,0.465017
553,ripple,XRP,2022-11-02,0.464273
554,ripple,XRP,2022-11-03,0.451383
555,ripple,XRP,2022-11-04,0.455103
556,ripple,XRP,2022-11-05,0.502058
557,ripple,XRP,2022-11-06,0.493009
558,ripple,XRP,2022-11-07,0.470863
559,ripple,XRP,2022-11-08,0.466075
560,ripple,XRP,2022-11-09,0.408721
561,ripple,XRP,2022-11-10,0.331704
562,ripple,XRP,2022-11-11,0.398967
563,ripple,XRP,2022-11-12,0.389627
564,ripple,XRP,2022-11-13,0.366586
565,ripple,XRP,2022-11-14,0.341707
566,ripple,XRP,2022-11-15,0.377545
567,ripple,XRP,2022-11-16,0.390636
568,ripple,XRP,2022-11-17,0.378098
569,ripple,XRP,2022-11-18,0.384196
570,ripple,XRP,2022-11-19,0.384626
571,ripple,XRP,2022-11-20,0.38669
572,ripple,XRP,2022-11-21,0.364375
573,ripple,XRP,2022-11-22,0.367583
574,ripple,XRP,2022-11-23,0.376558
575,ripple,XRP,2022-11-24,0.383306
576,ripple,XRP,2022-11-25,0.403824
577,ripple,XRP,2022-11-26,0.410613
578,ripple,XRP,2022-11-27,0.398699
579,ripple,XRP,2022-11-28,0.399019
580,ripple,XRP,2022-11-29,0.39159
581,ripple,XRP,2022-11-30,0.399796
582,ripple,XRP,2022-12-01,0.411192
583,ripple,XRP,2022-12-02,0.398586
584,ripple,XRP,2022-12-03,0.398616
585,ripple,XRP,2022-12-04,0.389865
586,ripple,XRP,2022-12-05,0.392702
587,ripple,XRP,2022-12-06,0.390779
588,ripple,XRP,2022-12-07,0.392378
589,ripple,XRP,2022-12-08,0.384478
590,ripple,XRP,2022-12-09,0.394916
591,ripple,XRP,2022-12-10,0.390224
592,ripple,XRP,2022-12-11,0.38776
593,ripple,XRP,2022-12-12,0.382866
594,ripple,XRP,2022-12-13,0.387826
595,ripple,XRP,2022-12-14,0.395014
596,ripple,XRP,2022-12-15,0.386704
597,ripple,XRP,2022-12-16,0.377909
598,ripple,XRP,2022-12-17,0.35333
599,ripple,XRP,2022-12-18,0.355832
600,ripple,XRP,2022-12-19,0.35071
601,ripple,XRP,2022-12-20,0.339214
602,ripple,XRP,2022-12-21,0.350024
603,ripple,XRP,2022-12-22,0.34657
604,ripple,XRP,2022-12-23,0.350078
605,ripple,XRP,2022-12-24,0.355158
606,ripple,XRP,2022-12-25,0.35318
607,ripple,XRP,2022-12-26,0.346986
608,ripple,XRP,2022-12-27,0.366143
609,ripple,XRP,2022-12-28,0.367886
610,ripple,XRP,2022-12-29,0.35633
611,ripple,XRP,2022-12-30,0.343259
612,ripple,XRP,2022-12-31,0.345433
613,ripple,XRP,2023-01-01,0.340086
614,ripple,XRP,2023-01-02,0.339066
615,ripple,XRP,2023-01-03,0.34857
616,ripple,XRP,2023-01-04,0.343818
617,ripple,XRP,2023-01-05,0.348149
618,ripple,XRP,2023-01-06,0.338418
619,ripple,XRP,2023-01-07,0.34512
620,ripple,XRP,2023-01-08,0.344753
621,ripple,XRP,2023-01-09,0.345226
622,ripple,XRP,2023-01-10,0.349685
623,ripple,XRP,2023-01-11,0.351625
624,ripple,XRP,2023-01-12,0.375168
625,ripple,XRP,2023-01-13,0.375708
626,ripple,XRP,2023-01-14,0.386685
627,ripple,XRP,2023-01-15,0.39578
628,ripple,XRP,2023-01-16,0.38466
629,ripple,XRP,2023-01-17,0.387219
630,ripple,XRP,2023-01-18,0.388346
631,ripple,XRP,2023-01-19,0.379768
632,ripple,XRP,2023-01-20,0.394196
633,ripple,XRP,2023-01-21,0.4136
634,ripple,XRP,2023-01-22,0.404237
635,ripple,XRP,2023-01-23,0.402307
636,ripple,XRP,2023-01-24,0.426669
637,ripple,XRP,2023-01-25,0.408773
638,ripple,XRP,2023-01-26,0.418659
639,ripple,XRP,2023-01-27,0.411116
640,ripple,XRP,2023-01-28,0.414002
641,ripple,XRP,2023-01-29,0.409676
642,ripple,XRP,2023-01-30,0.414971
643,ripple,XRP,2023-01-31,0.396334
644,ripple,XRP,2023-02-01,0.407367
645,ripple,XRP,2023-02-02,0.414853
646,ripple,XRP,2023-02-03,0.41121
647,ripple,XRP,2023-02-04,0.412411
648,ripple,XRP,2023-02-05,0.412134
649,ripple,XRP,2023-02-06,0.399817
650,ripple,XRP,2023-02-07,0.393766
651,ripple,XRP,2023-02-08,0.404885
652,ripple,XRP,2023-02-09,0.398693
653,ripple,XRP,2023-02-10,0.383214
654,ripple,XRP,2023-02-11,0.383554
655,ripple,XRP,2023-02-12,0.385275
656,ripple,XRP,2023-02-13,0.376051
657,ripple,XRP,2023-02-14,0.372055
658,ripple,XRP,2023-02-15,0.383228
659,ripple,XRP,2023-02-16,0.401362
660,ripple,XRP,2023-02-17,0.386923
661,ripple,XRP,2023-02-18,0.395312
662,ripple,XRP,2023-02-19,0.394393
663,ripple,XRP,2023-02-20,0.385606
664,ripple,XRP,2023-02-21,0.397675
665,ripple,XRP,2023-02-22,0.391384
666,ripple,XRP,2023-02-23,0.395359
667,ripple,XRP,2023-02-24,0.389572
668,ripple,XRP,2023-02-25,0.379095
669,ripple,XRP,2023-02-26,0.378689
670,ripple,XRP,2023-02-27,0.378009
671,ripple,XRP,2023-02-28,0.379337
672,ripple,XRP,2023-03-01,0.378408
673,ripple,XRP,2023-03-02,0.384212
674,ripple,XRP,2023-03-03,0.377828
675,ripple,XRP,2023-03-04,0.379773
676,ripple,XRP,2023-03-05,0.375483
677,ripple,XRP,2023-03-06,0.368702
678,ripple,XRP,2023-03-07,0.37095
679,ripple,XRP,2023-03-08,0.380919
680,ripple,XRP,2023-03-09,0.389546
681,ripple,XRP,2023-03-10,0.373153
682,ripple,XRP,2023-03-11,0.371984
683,ripple,XRP,2023-03-12,0.366037
684,ripple,XRP,2023-03-13,0.37247
685,ripple,XRP,2023-03-14,0.374133
686,ripple,XRP,2023-03-15,0.374893
687,ripple,XRP,2023-03-16,0.36204
688,ripple,XRP,2023-03-17,0.368343
689,ripple,XRP,2023-03-18,0.380984
690,ripple,XRP,2023-03-19,0.376413
691,ripple,XRP,2023-03-20,0.389287
692,ripple,XRP,2023-03-21,0.377235
693,ripple,XRP,2023-03-22,0.470749
694,ripple,XRP,2023-03-23,0.425218
695,ripple,XRP,2023-03-24,0.44822
696,ripple,XRP,2023-03-25,0.4268
697,ripple,XRP,2023-03-26,0.44903
698,ripple,XRP,2023-03-27,0.450798
699,ripple,XRP,2023-03-28,0.480489
700,ripple,XRP,2023-03-29,0.516813
701,ripple,XRP,2023-03-30,0.545396
702,ripple,XRP,2023-03-31,0.537231
703,ripple,XRP,2023-04-01,0.538909
704,ripple,XRP,2023-04-02,0.510864
705,ripple,XRP,2023-04-03,0.520639
706,ripple,XRP,2023-04-04,0.497623
707,ripple,XRP,2023-04-05,0.504209
708,ripple,XRP,2023-04-06,0.506489
709,ripple,XRP,2023-04-07,0.503391
710,ripple,XRP,2023-04-08,0.514189
711,ripple,XRP,2023-04-09,0.506259
712,ripple,XRP,2023-04-10,0.505905
713,ripple,XRP,2023-04-11,0.518237
714,ripple,XRP,2023-04-12,0.517487
715,ripple,XRP,2023-04-13,0.505475
716,ripple,XRP,2023-04-14,0.5139
717,ripple,XRP,2023-04-15,0.523743
718,ripple,XRP,2023-04-16,0.520806
719,ripple,XRP,2023-04-17,0.521175
720,ripple,XRP,2023-04-18,0.511424
721,ripple,XRP,2023-04-19,0.531374
722,ripple,XRP,2023-04-20,0.49094
723,ripple,XRP,2023-04-21,0.474619
724,ripple,XRP,2023-04-22,0.449778
725,ripple,XRP,2023-04-23,0.474017
726,ripple,XRP,2023-04-24,0.465374
727,ripple,XRP,2023-04-25,0.461374
728,ripple,XRP,2023-04-26,0.470112
729,ripple,XRP,2023-04-27,0.461767
730,ripple,XRP,2023-04-28,0.467124
731,ripple,XRP,2023-04-29,0.480183
732,cardano,Cardano,2022-10-29,0.404145
733,cardano,Cardano,2022-10-30,0.4182
734,cardano,Cardano,2022-10-31,0.405308
735,cardano,Cardano,2022-11-01,0.406161
736,cardano,Cardano,2022-11-02,0.401078
737,cardano,Cardano,2022-11-03,0.386211
738,cardano,Cardano,2022-11-04,0.38929
739,cardano,Cardano,2022-11-05,0.421524
740,cardano,Cardano,2022-11-06,0.426924
741,cardano,Cardano,2022-11-07,0.404043
742,cardano,Cardano,2022-11-08,0.404244
743,cardano,Cardano,2022-11-09,0.372479
744,cardano,Cardano,2022-11-10,0.315975
745,cardano,Cardano,2022-11-11,0.369886
746,cardano,Cardano,2022-11-12,0.356334
747,cardano,Cardano,2022-11-13,0.339932
748,cardano,Cardano,2022-11-14,0.330178
749,cardano,Cardano,2022-11-15,0.332581
750,cardano,Cardano,2022-11-16,0.337922
751,cardano,Cardano,2022-11-17,0.333429
752,cardano,Cardano,2022-11-18,0.325643
753,cardano,Cardano,2022-11-19,0.327199
754,cardano,Cardano,2022-11-20,0.329133
755,cardano,Cardano,2022-11-21,0.313382
756,cardano,Cardano,2022-11-22,0.305546
757,cardano,Cardano,2022-11-23,0.312196
758,cardano,Cardano,2022-11-24,0.319364
759,cardano,Cardano,2022-11-25,0.317269
760,cardano,Cardano,2022-11-26,0.316026
761,cardano,Cardano,2022-11-27,0.314328
762,cardano,Cardano,2022-11-28,0.313773
763,cardano,Cardano,2022-11-29,0.307044
764,cardano,Cardano,2022-11-30,0.310072
765,cardano,Cardano,2022-12-01,0.320363
766,cardano,Cardano,2022-12-02,0.315338
767,cardano,Cardano,2022-12-03,0.319961
768,cardano,Cardano,2022-12-04,0.320838
769,cardano,Cardano,2022-12-05,0.323576
770,cardano,Cardano,2022-12-06,0.32031
771,cardano,Cardano,2022-12-07,0.319157
772,cardano,Cardano,2022-12-08,0.310985
773,cardano,Cardano,2022-12-09,0.314918
774,cardano,Cardano,2022-12-10,0.312409
775,cardano,Cardano,2022-12-11,0.313122
776,cardano,Cardano,2022-12-12,0.30826
777,cardano,Cardano,2022-12-13,0.307182
778,cardano,Cardano,2022-12-14,0.312275
779,cardano,Cardano,2022-12-15,0.308364
780,cardano,Cardano,2022-12-16,0.299541
781,cardano,Cardano,2022-12-17,0.264476
782,cardano,Cardano,2022-12-18,0.26745
783,cardano,Cardano,2022-12-19,0.266603
784,cardano,Cardano,2022-12-20,0.252834
785,cardano,Cardano,2022-12-21,0.259473
786,cardano,Cardano,2022-12-22,0.253286
787,cardano,Cardano,2022-12-23,0.256659
788,cardano,Cardano,2022-12-24,0.259871
789,cardano,Cardano,2022-12-25,0.259596
790,cardano,Cardano,2022-12-26,0.259638
791,cardano,Cardano,2022-12-27,0.265371
792,cardano,Cardano,2022-12-28,0.260492
793,cardano,Cardano,2022-12-29,0.248406
794,cardano,Cardano,2022-12-30,0.244315
795,cardano,Cardano,2022-12-31,0.245712
796,cardano,Cardano,2023-01-01,0.246398
797,cardano,Cardano,2023-01-02,0.249938
798,cardano,Cardano,2023-01-03,0.253948
799,cardano,Cardano,2023-01-04,0.253144
800,cardano,Cardano,2023-01-05,0.267948
801,cardano,Cardano,2023-01-06,0.269366
802,cardano,Cardano,2023-01-07,0.278878
803,cardano,Cardano,2023-01-08,0.277452
804,cardano,Cardano,2023-01-09,0.293615
805,cardano,Cardano,2023-01-10,0.317171
806,cardano,Cardano,2023-01-11,0.322658
807,cardano,Cardano,2023-01-12,0.323409
808,cardano,Cardano,2023-01-13,0.330025
809,cardano,Cardano,2023-01-14,0.345371
810,cardano,Cardano,2023-01-15,0.351912
811,cardano,Cardano,2023-01-16,0.350457
812,cardano,Cardano,2023-01-17,0.350283
813,cardano,Cardano,2023-01-18,0.346531
814,cardano,Cardano,2023-01-19,0.327856
815,cardano,Cardano,2023-01-20,0.339538
816,cardano,Cardano,2023-01-21,0.363623
817,cardano,Cardano,2023-01-22,0.369337
818,cardano,Cardano,2023-01-23,0.377546
819,cardano,Cardano,2023-01-24,0.376491
820,cardano,Cardano,2023-01-25,0.359069
821,cardano,Cardano,2023-01-26,0.374284
822,cardano,Cardano,2023-01-27,0.380743
823,cardano,Cardano,2023-01-28,0.389889
824,cardano,Cardano,2023-01-29,0.382633
825,cardano,Cardano,2023-01-30,0.396803
826,cardano,Cardano,2023-01-31,0.373281
827,cardano,Cardano,2023-02-01,0.392327
828,cardano,Cardano,2023-02-02,0.397884
829,cardano,Cardano,2023-02-03,0.399495
830,cardano,Cardano,2023-02-04,0.404939
831,cardano,Cardano,2023-02-05,0.400012
832,cardano,Cardano,2023-02-06,0.392854
833,cardano,Cardano,2023-02-07,0.383023
834,cardano,Cardano,2023-02-08,0.399503
835,cardano,Cardano,2023-02-09,0.394613
836,cardano,Cardano,2023-02-10,0.362532
837,cardano,Cardano,2023-02-11,0.359085
838,cardano,Cardano,2023-02-12,0.370121
839,cardano,Cardano,2023-02-13,0.364262
840,cardano,Cardano,2023-02-14,0.36016
841,cardano,Cardano,2023-02-15,0.387292
842,cardano,Cardano,2023-02-16,0.413085
843,cardano,Cardano,2023-02-17,0.390815
844,cardano,Cardano,2023-02-18,0.405017
845,cardano,Cardano,2023-02-19,0.406912
846,cardano,Cardano,2023-02-20,0.399433
847,cardano,Cardano,2023-02-21,0.403082
848,cardano,Cardano,2023-02-22,0.39243
849,cardano,Cardano,2023-02-23,0.388799
850,cardano,Cardano,2023-02-24,0.38372
851,cardano,Cardano,2023-02-25,0.365932
852,cardano,Cardano,2023-02-26,0.362651
853,cardano,Cardano,2023-02-27,0.369101
854,cardano,Cardano,2023-02-28,0.365401
855,cardano,Cardano,2023-03-01,0.352743
856,cardano,Cardano,2023-03-02,0.361084
857,cardano,Cardano,2023-03-03,0.35045
858,cardano,Cardano,2023-03-04,0.343687
859,cardano,Cardano,2023-03-05,0.337276
860,cardano,Cardano,2023-03-06,0.337739
861,cardano,Cardano,2023-03-07,0.331456
862,cardano,Cardano,2023-03-08,0.33134
863,cardano,Cardano,2023-03-09,0.318386
864,cardano,Cardano,2023-03-10,0.310324
865,cardano,Cardano,2023-03-11,0.315614
866,cardano,Cardano,2023-03-12,0.305931
867,cardano,Cardano,2023-03-13,0.331014
868,cardano,Cardano,2023-03-14,0.34394
869,cardano,Cardano,2023-03-15,0.344403
870,cardano,Cardano,2023-03-16,0.325547
871,cardano,Cardano,2023-03-17,0.326788
872,cardano,Cardano,2023-03-18,0.350248
873,cardano,Cardano,2023-03-19,0.338968
874,cardano,Cardano,2023-03-20,0.348534
875,cardano,Cardano,2023-03-21,0.334675
876,cardano,Cardano,2023-03-22,0.373104
877,cardano,Cardano,2023-03-23,0.363063
878,cardano,Cardano,2023-03-24,0.373908
879,cardano,Cardano,2023-03-25,0.362435
880,cardano,Cardano,2023-03-26,0.354723
881,cardano,Cardano,2023-03-27,0.357011
882,cardano,Cardano,2023-03-28,0.346916
883,cardano,Cardano,2023-03-29,0.369323
884,cardano,Cardano,2023-03-30,0.382589
885,cardano,Cardano,2023-03-31,0.377093
886,cardano,Cardano,2023-04-01,0.399465
887,cardano,Cardano,2023-04-02,0.393903
888,cardano,Cardano,2023-04-03,0.382296
889,cardano,Cardano,2023-04-04,0.387779
890,cardano,Cardano,2023-04-05,0.390019
891,cardano,Cardano,2023-04-06,0.39267
892,cardano,Cardano,2023-04-07,0.383787
893,cardano,Cardano,2023-04-08,0.384286
894,cardano,Cardano,2023-04-09,0.386468
895,cardano,Cardano,2023-04-10,0.389867
896,cardano,Cardano,2023-04-11,0.397182
897,cardano,Cardano,2023-04-12,0.401664
898,cardano,Cardano,2023-04-13,0.405404
899,cardano,Cardano,2023-04-14,0.426155
900,cardano,Cardano,2023-04-15,0.43892
901,cardano,Cardano,2023-04-16,0.454158
902,cardano,Cardano,2023-04-17,0.451766
903,cardano,Cardano,2023-04-18,0.434619
904,cardano,Cardano,2023-04-19,0.443614
905,cardano,Cardano,2023-04-20,0.41525
906,cardano,Cardano,2023-04-21,0.40075
907,cardano,Cardano,2023-04-22,0.382983
908,cardano,Cardano,2023-04-23,0.396924
909,cardano,Cardano,2023-04-24,0.389096
910,cardano,Cardano,2023-04-25,0.384051
911,cardano,Cardano,2023-04-26,0.395085
912,cardano,Cardano,2023-04-27,0.401301
913,cardano,Cardano,2023-04-28,0.410319
914,cardano,Cardano,2023-04-29,0.405229
915,dogecoin,Dogecoin,2022-10-29,0.0841222
916,dogecoin,Dogecoin,2022-10-30,0.119956
917,dogecoin,Dogecoin,2022-10-31,0.117565
918,dogecoin,Dogecoin,2022-11-01,0.126768
919,dogecoin,Dogecoin,2022-11-02,0.142498
920,dogecoin,Dogecoin,2022-11-03,0.127884
921,dogecoin,Dogecoin,2022-11-04,0.122486
922,dogecoin,Dogecoin,2022-11-05,0.125998
923,dogecoin,Dogecoin,2022-11-06,0.124334
924,dogecoin,Dogecoin,2022-11-07,0.114647
925,dogecoin,Dogecoin,2022-11-08,0.111073
926,dogecoin,Dogecoin,2022-11-09,0.0887189
927,dogecoin,Dogecoin,2022-11-10,0.0748088
928,dogecoin,Dogecoin,2022-11-11,0.0908698
929,dogecoin,Dogecoin,2022-11-12,0.0863721
930,dogecoin,Dogecoin,2022-11-13,0.0888309
931,dogecoin,Dogecoin,2022-11-14,0.0857929
932,dogecoin,Dogecoin,2022-11-15,0.0866983
933,dogecoin,Dogecoin,2022-11-16,0.087442
934,dogecoin,Dogecoin,2022-11-17,0.08616
935,dogecoin,Dogecoin,2022-11-18,0.0849611
936,dogecoin,Dogecoin,2022-11-19,0.084986
937,dogecoin,Dogecoin,2022-11-20,0.0849552
938,dogecoin,Dogecoin,2022-11-21,0.0777325
939,dogecoin,Dogecoin,2022-11-22,0.0751243
940,dogecoin,Dogecoin,2022-11-23,0.07869
941,dogecoin,Dogecoin,2022-11-24,0.0823378
942,dogecoin,Dogecoin,2022-11-25,0.0818346
943,dogecoin,Dogecoin,2022-11-26,0.0898513
944,dogecoin,Dogecoin,2022-11-27,0.0895024
945,dogecoin,Dogecoin,2022-11-28,0.099259
946,dogecoin,Dogecoin,2022-11-29,0.0954522
947,dogecoin,Dogecoin,2022-11-30,0.102482
948,dogecoin,Dogecoin,2022-12-01,0.107644
949,dogecoin,Dogecoin,2022-12-02,0.102085
950,dogecoin,Dogecoin,2022-12-03,0.102646
951,dogecoin,Dogecoin,2022-12-04,0.100237
952,dogecoin,Dogecoin,2022-12-05,0.104639
953,dogecoin,Dogecoin,2022-12-06,0.101823
954,dogecoin,Dogecoin,2022-12-07,0.100454
955,dogecoin,Dogecoin,2022-12-08,0.0959992
956,dogecoin,Dogecoin,2022-12-09,0.0986251
957,dogecoin,Dogecoin,2022-12-10,0.0969542
958,dogecoin,Dogecoin,2022-12-11,0.096491
959,dogecoin,Dogecoin,2022-12-12,0.0930353
960,dogecoin,Dogecoin,2022-12-13,0.0904317
961,dogecoin,Dogecoin,2022-12-14,0.0910493
962,dogecoin,Dogecoin,2022-12-15,0.0885433
963,dogecoin,Dogecoin,2022-12-16,0.0845323
964,dogecoin,Dogecoin,2022-12-17,0.0760269
965,dogecoin,Dogecoin,2022-12-18,0.0794249
966,dogecoin,Dogecoin,2022-12-19,0.0789519
967,dogecoin,Dogecoin,2022-12-20,0.0714869
968,dogecoin,Dogecoin,2022-12-21,0.0750241
969,dogecoin,Dogecoin,2022-12-22,0.0737177
970,dogecoin,Dogecoin,2022-12-23,0.0770774
971,dogecoin,Dogecoin,2022-12-24,0.0773644
972,dogecoin,Dogecoin,2022-12-25,0.0777037
973,dogecoin,Dogecoin,2022-12-26,0.0760375
974,dogecoin,Dogecoin,2022-12-27,0.0757306
975,dogecoin,Dogecoin,2022-12-28,0.0736795
976,dogecoin,Dogecoin,2022-12-29,0.070388
977,dogecoin,Dogecoin,2022-12-30,0.0711006
978,dogecoin,Dogecoin,2022-12-31,0.0684059
979,dogecoin,Dogecoin,2023-01-01,0.0703383
980,dogecoin,Dogecoin,2023-01-02,0.070266
981,dogecoin,Dogecoin,2023-01-03,0.0714259
982,dogecoin,Dogecoin,2023-01-04,0.0705441
983,dogecoin,Dogecoin,2023-01-05,0.0732559
984,dogecoin,Dogecoin,2023-01-06,0.0715367
985,dogecoin,Dogecoin,2023-01-07,0.0726
986,dogecoin,Dogecoin,2023-01-08,0.0723264
987,dogecoin,Dogecoin,2023-01-09,0.0733536
988,dogecoin,Dogecoin,2023-01-10,0.07594
989,dogecoin,Dogecoin,2023-01-11,0.0776418
990,dogecoin,Dogecoin,2023-01-12,0.0783018
991,dogecoin,Dogecoin,2023-01-13,0.0803095
992,dogecoin,Dogecoin,2023-01-14,0.0843157
993,dogecoin,Dogecoin,2023-01-15,0.0875537
994,dogecoin,Dogecoin,2023-01-16,0.0861357
995,dogecoin,Dogecoin,2023-01-17,0.0836855
996,dogecoin,Dogecoin,2023-01-18,0.0830809
997,dogecoin,Dogecoin,2023-01-19,0.0803692
998,dogecoin,Dogecoin,2023-01-20,0.0817235
999,dogecoin,Dogecoin,2023-01-21,0.0864661
1000,dogecoin,Dogecoin,2023-01-22,0.0847089
1001,dogecoin,Dogecoin,2023-01-23,0.0884996
1002,dogecoin,Dogecoin,2023-01-24,0.0889082
1003,dogecoin,Dogecoin,2023-01-25,0.0840596
1004,dogecoin,Dogecoin,2023-01-26,0.0870436
1005,dogecoin,Dogecoin,2023-01-27,0.0866637
1006,dogecoin,Dogecoin,2023-01-28,0.0873778
1007,dogecoin,Dogecoin,2023-01-29,0.0880254
1008,dogecoin,Dogecoin,2023-01-30,0.0903793
1009,dogecoin,Dogecoin,2023-01-31,0.0882777
1010,dogecoin,Dogecoin,2023-02-01,0.0964502
1011,dogecoin,Dogecoin,2023-02-02,0.0943739
1012,dogecoin,Dogecoin,2023-02-03,0.0914852
1013,dogecoin,Dogecoin,2023-02-04,0.0932022
1014,dogecoin,Dogecoin,2023-02-05,0.0957494
1015,dogecoin,Dogecoin,2023-02-06,0.0922679
1016,dogecoin,Dogecoin,2023-02-07,0.0896952
1017,dogecoin,Dogecoin,2023-02-08,0.0927973
1018,dogecoin,Dogecoin,2023-02-09,0.0904127
1019,dogecoin,Dogecoin,2023-02-10,0.0816101
1020,dogecoin,Dogecoin,2023-02-11,0.0812965
1021,dogecoin,Dogecoin,2023-02-12,0.0824957
1022,dogecoin,Dogecoin,2023-02-13,0.0821566
1023,dogecoin,Dogecoin,2023-02-14,0.0824376
1024,dogecoin,Dogecoin,2023-02-15,0.08379
1025,dogecoin,Dogecoin,2023-02-16,0.0892232
1026,dogecoin,Dogecoin,2023-02-17,0.0852917
1027,dogecoin,Dogecoin,2023-02-18,0.0878022
1028,dogecoin,Dogecoin,2023-02-19,0.088926
1029,dogecoin,Dogecoin,2023-02-20,0.0869242
1030,dogecoin,Dogecoin,2023-02-21,0.0881631
1031,dogecoin,Dogecoin,2023-02-22,0.0854257
1032,dogecoin,Dogecoin,2023-02-23,0.0854645
